bowler_canonical_id,bowler_canonical_name,spells,overs_bowled,legal_balls,runs_conceded,wickets,economy_overall,strike_rate_balls_per_wicket,spell_economy_p10,spell_economy_p50,spell_economy_p90,two_plus_wicket_spell_rate,dot_ball_pct,qualified,expensive_over_rate,last_active_season,is_recently_active
f0f5b2aa,Akshay Chandran,9,9.0,54,85,3,9.444,18.0,4.6,9.0,14.2,0.0,27.78,False,0.2222,2020,False
d14a9789,Ashish Rai,9,9.0,54,62,3,6.889,18.0,2.0,8.0,10.6,0.0,40.74,False,0.1111,2021,False
6aed7e79,PV Tambe,9,9.0,54,36,3,4.0,18.0,0.8,3.0,7.0,0.0,62.96,False,0.1111,2020,False
fffa744b,Naman Dhir,9,8.67,52,76,0,8.769,,3.6,8.0,15.5,0.0,21.15,False,0.2222,2025,True
b8d80b40,Sams Alam,9,8.67,52,111,1,12.808,52.0,5.6,12.0,22.7,0.0,25.0,False,0.5556,2018,False
479f9b04,S Milenko,10,8.5,51,72,4,8.471,12.75,3.0,7.5,16.8,0.1,31.37,True,0.2,2020,False
9fe56f2b,Samarth Seth,9,8.33,50,88,2,10.56,25.0,3.6,9.0,19.6,0.0,20.0,False,0.2222,2019,False
d12143bf,JM Anderson,8,8.33,50,91,2,10.92,25.0,7.26,11.4,16.68,0.125,30.0,False,0.3,2025,True
872113ff,Ashwin Das,9,8.17,49,69,2,8.449,24.5,4.4,8.0,18.0,0.0,36.73,False,0.1111,2022,False
d6e2a10e,KN Luitel,8,8.0,48,79,1,9.875,48.0,3.7,10.5,15.5,0.0,27.08,False,0.375,2018,False
a4c50758,Andrew Vanlalhruaia,8,8.0,48,106,1,13.25,48.0,9.7,13.0,17.6,0.0,22.92,False,0.75,2020,False
2c76b512,DJ Muthuswami,8,8.0,48,57,5,7.125,9.6,1.7,7.0,13.2,0.125,45.83,False,0.25,2018,False
f9daec85,Jayanta Behera,8,8.0,48,50,5,6.25,9.6,3.1,5.0,11.6,0.0,41.67,False,0.125,2021,False
9d7ad127,Ajay Dev Goud,8,8.0,48,37,8,4.625,6.0,1.7,3.5,8.3,0.25,54.17,False,0.0,2020,False
225412c5,TR Dhillon,8,8.0,48,51,3,6.375,16.0,1.7,3.0,13.9,0.0,45.83,False,0.125,2020,False
228bd0b0,Mayank Raghav,8,8.0,48,98,1,12.25,48.0,7.7,12.0,18.0,0.0,16.67,False,0.5,2018,False
9bc4faa8,Sourav Dey,8,8.0,48,54,1,6.75,48.0,4.4,6.5,9.6,0.0,29.17,False,0.0,2023,False
a082d97a,Dasari Swaroop Kumar,8,8.0,48,56,3,7.0,16.0,4.0,6.5,10.3,0.125,20.83,False,0.0,2019,False
b05fe3d9,Gaurav Chaudhary,8,8.0,48,60,2,7.5,24.0,1.7,6.0,15.9,0.0,43.75,False,0.25,2022,False
518d090c,Sharafuddeen,8,8.0,48,79,1,9.875,48.0,6.4,9.0,14.9,0.0,39.58,False,0.25,2021,False
5390f178,DMK Grant,8,8.0,48,48,3,6.0,16.0,3.1,6.5,8.3,0.0,39.58,False,0.0,2021,False
dd506910,Dhrumil Matkar,8,8.0,48,72,1,9.0,48.0,5.7,7.5,14.3,0.0,35.42,False,0.25,2019,False
39181592,PE Kruger,8,8.0,48,53,4,6.625,12.0,1.0,5.0,13.9,0.125,52.08,False,0.25,2023,False
cd3dd36e,K Tripathi,8,8.0,48,48,4,6.0,12.0,1.7,4.0,11.6,0.0,39.58,False,0.125,2022,False
d0eb7868,M Bean,8,8.0,48,77,2,9.625,24.0,4.7,8.0,16.7,0.0,43.75,False,0.25,2024,False
35b67232,CK Paul,8,8.0,48,53,3,6.625,16.0,3.0,5.0,12.9,0.125,47.92,False,0.25,2022,False
b8cc58c9,RR Hendricks,8,8.0,48,38,2,4.75,24.0,2.0,3.5,8.0,0.0,41.67,False,0.125,2025,True
78eb4223,KAJ Roach,8,8.0,48,91,1,11.375,48.0,4.4,8.5,20.2,0.0,29.17,False,0.375,2018,False
1c2a64cd,A Ashish Reddy,8,8.0,48,70,3,8.75,16.0,2.7,9.0,13.3,0.125,25.0,False,0.375,2018,False
ba6b2f91,RA Bawa,8,8.0,48,77,4,9.625,12.0,5.8,9.0,15.3,0.0,39.58,False,0.25,2026,True
77bf0483,Akeem Jordan,8,8.0,48,85,5,10.625,9.6,5.4,11.0,15.0,0.0,43.75,False,0.5,2023,False
8ac93ca2,P Chopra,8,8.0,48,68,0,8.5,,4.0,9.0,12.3,0.0,29.17,False,0.25,2019,False
436b8481,Pavan Deshpande,8,8.0,48,82,2,10.25,24.0,5.8,9.0,16.2,0.0,16.67,False,0.375,2021,False
c33d8116,Mohsin Khan (2),8,8.0,48,51,4,6.375,12.0,2.4,5.0,12.5,0.0,39.58,False,0.125,2023,False
e85f3659,Dhruv Patel,8,8.0,48,91,1,11.375,48.0,7.0,10.0,17.5,0.0,29.17,False,0.25,2022,False
c133943b,MS Akhil,8,8.0,48,75,3,9.375,16.0,5.0,9.0,13.4,0.0,16.67,False,0.125,2021,False
dfbd203a,Karkir Taye,8,8.0,48,93,0,11.625,,8.4,11.5,15.6,0.0,22.92,False,0.5,2021,False
3decbc22,RS Jaganath Sinivas,8,8.0,48,63,4,7.875,12.0,3.7,6.5,13.9,0.0,43.75,False,0.25,2023,False
f64c8577,MS Redkar,8,8.0,48,59,4,7.375,12.0,2.0,9.0,11.3,0.0,39.58,False,0.125,2023,False
86f84b37,AM Tribe,8,8.0,48,58,0,7.25,,3.8,8.0,10.3,0.0,27.08,False,0.0,2025,True
155c24d2,Karan Dagar,8,8.0,48,29,5,3.625,9.6,1.0,3.5,7.0,0.25,58.33,False,0.0,2019,False
85ec8e33,SS Iyer,8,7.83,47,79,1,10.085,47.0,5.7,8.3,16.9,0.0,38.3,False,0.375,2022,False
b5e545ad,K Tewatiya,8,7.83,47,74,2,9.447,23.5,2.4,7.7,16.5,0.125,44.68,False,0.25,2023,False
0f21680d,GG White,9,7.5,45,89,0,11.867,,4.56,10.8,19.68,0.0,15.56,False,0.2222,2021,False
27e60d6e,AS Dale,9,7.5,45,106,2,14.133,22.5,6.24,13.2,20.4,0.0,31.11,False,0.4444,2025,True
ab01e323,SA Zaib,9,7.5,45,70,2,9.333,22.5,5.76,9.6,11.52,0.0,26.67,False,0.1111,2025,True
844e79d1,D Brevis,8,7.5,45,65,5,8.667,9.0,5.4,9.0,13.2,0.0,33.33,False,0.125,2024,False
faa8cfba,MT Stanley,9,7.5,45,83,1,11.067,45.0,2.88,12.0,18.48,0.0,33.33,False,0.3333,2022,False
d28a7a2a,U U Bose,8,7.33,44,54,1,7.364,44.0,4.1,8.0,10.0,0.0,27.27,False,0.0,2020,False
8f2dfebf,MD Fisher,9,7.33,44,75,2,10.227,22.0,3.36,10.8,18.6,0.0,43.18,False,0.2222,2026,True
88b4d220,K Pitman,8,7.33,44,75,3,10.227,14.67,4.0,10.0,15.8,0.125,29.55,False,0.375,2024,False
ab965cad,HWR Cartwright,8,7.17,43,102,2,14.233,21.5,6.0,11.5,22.3,0.125,11.63,False,0.5,2021,False
86da2170,Subhash Sharma,8,7.17,43,51,2,7.116,21.5,3.4,7.0,15.6,0.0,44.19,False,0.125,2018,False
9335178c,Himan Phukan,7,7.0,42,37,1,5.286,42.0,2.6,5.0,8.0,0.0,40.48,False,0.0,2021,False
96477053,Hokaito Zhimomi,7,7.0,42,61,3,8.714,14.0,3.6,9.0,12.8,0.0,28.57,False,0.1429,2022,False
6d97efab,Ahitesh Varma,7,7.0,42,63,2,9.0,21.0,3.0,8.0,15.8,0.0,30.95,False,0.1429,2021,False
a398b8c2,Nitesh Gupta,7,7.0,42,40,3,5.714,14.0,4.6,5.0,7.0,0.0,33.33,False,0.0,2020,False
b4ff4409,Manish Sharma,7,7.0,42,47,3,6.714,14.0,2.2,8.0,9.8,0.0,38.1,False,0.0,2018,False
c6cc27f4,Wahidullah Zadran,7,7.0,42,59,2,8.429,21.0,5.2,9.0,11.4,0.0,45.24,False,0.1429,2024,False
1760e2c7,AB Bhadoriya,7,7.0,42,43,0,6.143,,2.6,4.0,12.4,0.0,38.1,False,0.2857,2022,False
c0c4b2e9,Aditya Jadeja,7,7.0,42,41,3,5.857,14.0,2.2,4.0,10.2,0.0,57.14,False,0.1429,2023,False
89e8c5ff,R Pollard,7,7.0,42,57,1,8.143,42.0,2.6,9.0,14.0,0.0,50.0,False,0.2857,2026,True
78bb68d4,Y Cariah,7,7.0,42,82,1,11.714,42.0,4.8,13.0,17.4,0.0,42.86,False,0.7143,2023,False
8b1137f7,Suresh Vishweshwar,7,7.0,42,64,0,9.143,,3.8,9.0,14.2,0.0,33.33,False,0.1429,2021,False
427e6670,BB Dey,7,7.0,42,69,1,9.857,42.0,2.8,12.0,15.6,0.0,23.81,False,0.5714,2019,False
1bf2759b,Nongthombam Denin,7,7.0,42,46,2,6.571,21.0,3.0,5.0,11.0,0.0,42.86,False,0.1429,2020,False
e5fa9ca2,Hrishi Raj,7,7.0,42,68,4,9.714,10.5,6.8,9.0,12.4,0.1429,42.86,False,0.4286,2021,False
6c87f1df,NP Winter,7,7.0,42,58,0,8.286,,4.8,9.0,11.4,0.0,30.95,False,0.1429,2020,False
c7375760,Parth Chauhan,7,7.0,42,68,2,9.714,21.0,4.4,7.0,16.2,0.0,28.57,False,0.4286,2020,False
cede9920,Parmesh Vaidik,7,7.0,42,69,2,9.857,21.0,7.0,10.0,12.8,0.0,35.71,False,0.2857,2021,False
26d76ad9,Virat Singh,7,7.0,42,68,0,9.714,,3.6,8.0,16.2,0.0,26.19,False,0.4286,2018,False
afe57f7a,SC Williams,7,7.0,42,84,4,12.0,10.5,4.6,10.0,24.2,0.1429,33.33,False,0.2857,2023,False
34f27721,Yogesh Sharma,7,7.0,42,43,1,6.143,42.0,3.2,6.0,9.2,0.0,38.1,False,0.0,2022,False
d52330c6,Ananta Saha,7,7.0,42,32,1,4.571,42.0,1.6,4.0,8.4,0.0,61.9,False,0.0,2021,False
db584dad,CH Gayle,8,7.0,42,69,1,9.857,42.0,6.7,9.0,19.8,0.0,23.81,False,0.125,2021,False
f6c313ea,KS Gattepalli,7,7.0,42,58,3,8.286,14.0,4.6,8.0,13.4,0.1429,38.1,False,0.1429,2026,True
fd7fd0a0,Saruk Hossain,7,7.0,42,40,1,5.714,42.0,2.2,7.0,8.0,0.0,40.48,False,0.0,2021,False
f992200b,Akash Parkar,7,7.0,42,67,2,9.571,21.0,3.0,9.0,16.2,0.0,26.19,False,0.1429,2020,False
f9346e2a,Jayveer Parmar,7,7.0,42,77,3,11.0,14.0,2.6,11.0,17.4,0.1429,28.57,False,0.4286,2019,False
f18e00c2,Chandan Ray,7,7.0,42,61,0,8.714,,3.0,8.0,14.6,0.0,38.1,False,0.2857,2020,False
02b25ee4,SS Ghosh,7,7.0,42,47,0,6.714,,3.6,7.0,9.2,0.0,30.95,False,0.0,2023,False
30f4ac6f,SA Lewis,7,7.0,42,58,1,8.286,42.0,4.6,8.0,11.6,0.0,50.0,False,0.1429,2022,False
68408472,Atif Attarwala,7,7.0,42,47,1,6.714,42.0,4.6,7.0,9.0,0.0,19.05,False,0.0,2019,False
6699acb6,Kartikeya Kak,7,7.0,42,74,4,10.571,10.5,6.0,7.0,17.4,0.0,35.71,False,0.4286,2020,False
9e76cdb3,Ansh Patel,7,7.0,42,52,1,7.429,42.0,3.0,5.0,14.2,0.0,35.71,False,0.2857,2021,False
a7f1ef98,K Lalhmingmawia,7,7.0,42,72,0,10.286,,6.8,10.0,14.4,0.0,9.52,False,0.4286,2020,False
34b37279,BGF Green,7,6.67,40,50,2,7.5,20.0,5.52,7.2,10.08,0.1429,22.5,False,0.0,2023,False
272d796e,BR Dunk,7,6.67,40,58,1,8.7,40.0,5.2,8.0,13.8,0.0,32.5,False,0.1429,2020,False
597d321a,Dinesh Rai,7,6.5,39,50,2,7.692,19.5,2.6,5.0,19.0,0.0,38.46,False,0.1429,2019,False
51a36d3e,GH Worker,7,6.33,38,58,2,9.158,19.0,3.0,8.0,13.8,0.0,42.11,False,0.4286,2019,False
92500ad5,SS Mishra,7,6.33,38,67,2,10.579,19.0,5.4,11.0,13.0,0.0,42.11,False,0.4286,2026,True
6cdc3215,PS Painkra,7,6.33,38,65,2,10.263,19.0,3.0,11.0,16.6,0.0,36.84,False,0.2857,2023,False
2b38fa6d,Somorjit Salam,7,6.17,37,70,0,11.351,,6.0,12.0,19.8,0.0,29.73,False,0.4286,2021,False
60500956,RV Patel,6,6.0,36,55,0,9.167,,5.5,9.0,13.0,0.0,22.22,False,0.1667,2021,False
5f222a64,MW Edwards,6,6.0,36,53,2,8.833,18.0,7.5,8.5,10.5,0.0,33.33,False,0.0,2021,False
e796c63a,Z Motara,6,6.0,36,66,1,11.0,36.0,7.5,10.0,15.5,0.0,38.89,False,0.1667,2025,True
d8fee704,Prayas Singh,6,6.0,36,48,1,8.0,36.0,6.0,8.5,9.5,0.0,38.89,False,0.0,2021,False
f5715b48,Ali Naseer,6,6.0,36,48,1,8.0,36.0,3.5,8.5,12.0,0.0,25.0,False,0.1667,2024,False
68ddabdb,Mohammad Sami,6,6.0,36,71,0,11.833,,8.5,11.5,15.5,0.0,36.11,False,0.5,2018,False
32342d85,Kruthik Hanagavadi,6,6.0,36,55,1,9.167,36.0,6.0,9.0,12.5,0.0,30.56,False,0.1667,2020,False
65654ac9,Shubham Kumar Singh,6,6.0,36,56,1,9.333,36.0,6.0,9.0,13.0,0.0,36.11,False,0.1667,2021,False
564714f5,Sohraab Dhaliwal,6,6.0,36,60,0,10.0,,6.0,8.0,16.0,0.0,38.89,False,0.3333,2018,False
d27dafe2,Ankit Kushwah,6,6.0,36,57,2,9.5,18.0,5.5,7.5,15.5,0.0,27.78,False,0.1667,2022,False
6e3f5a5c,R Ngarava,6,6.0,36,64,1,10.667,36.0,4.5,9.0,18.5,0.0,33.33,False,0.1667,2025,True
2275cb50,Kiran Reddy,6,6.0,36,51,0,8.5,,3.5,7.0,15.0,0.0,36.11,False,0.3333,2018,False
c03c6200,DJG Sammy,6,6.0,36,50,2,8.333,18.0,5.5,8.0,11.5,0.0,27.78,False,0.1667,2020,False
c13e8df5,T Mathew,6,6.0,36,66,0,11.0,,6.5,11.0,15.5,0.0,16.67,False,0.5,2024,False
8b105ee2,Malay Raj,6,6.0,36,52,3,8.667,12.0,6.0,7.0,13.0,0.1667,44.44,False,0.1667,2022,False
39ed0d2f,KS Sharma,6,6.0,36,37,2,6.167,18.0,4.5,6.0,8.0,0.0,36.11,False,0.0,2022,False
74d12124,JP Greaves,6,6.0,36,64,2,10.667,18.0,6.5,8.0,17.5,0.0,30.56,False,0.3333,2026,True
8d474c63,ASIH Toppin,6,6.0,36,77,1,12.833,36.0,9.5,12.5,16.5,0.0,19.44,False,0.5,2026,True
1f1056c4,SP Tari,6,6.0,36,50,1,8.333,36.0,5.0,9.0,11.0,0.0,47.22,False,0.1667,2023,False
1dc12ab9,SK Raina,6,6.0,36,30,0,5.0,,3.0,5.5,6.5,0.0,30.56,False,0.0,2020,False
3d8348d0,Sibsankar Roy,6,6.0,36,29,2,4.833,18.0,2.0,5.0,7.5,0.0,47.22,False,0.0,2023,False
4f3ab93a,K Campbell,6,6.0,36,87,1,14.5,36.0,5.0,17.0,21.5,0.0,33.33,False,0.6667,2026,True
baaae738,Royston Dias,6,6.0,36,65,2,10.833,18.0,9.5,10.0,13.0,0.1667,30.56,False,0.3333,2024,False
4e747906,Deendyal Upadhyay,6,6.0,36,61,0,10.167,,5.0,10.0,15.5,0.0,36.11,False,0.3333,2018,False
4c263f1c,Tarani Sa,6,6.0,36,56,2,9.333,18.0,4.5,9.5,14.0,0.0,22.22,False,0.3333,2020,False
e415a5ab,Rachit Bhatia,6,6.0,36,52,2,8.667,18.0,4.0,8.0,14.0,0.0,38.89,False,0.3333,2018,False
b2c38dce,AA Choudhury,6,6.0,36,44,0,7.333,,4.5,6.5,11.0,0.0,25.0,False,0.0,2023,False
97af3515,T Whitney,6,6.0,36,55,2,9.167,18.0,5.0,8.5,14.0,0.0,33.33,False,0.3333,2024,False
e48a4814,Krish Bhagat,6,6.0,36,63,0,10.5,,4.0,10.5,17.0,0.0,41.67,False,0.5,2026,True
e3f143c1,KJ Cottoy,6,6.0,36,38,2,6.333,18.0,4.0,6.5,8.5,0.0,27.78,False,0.0,2019,False
b822e99c,NB Singh,6,6.0,36,18,5,3.0,7.2,1.5,3.0,4.5,0.1667,69.44,False,0.0,2018,False
b11d8647,Ashwin Hebbar,6,6.0,36,84,0,14.0,,8.0,11.5,22.5,0.0,25.0,False,0.5,2020,False
36ca63bf,S Baliyan,6,6.0,36,42,1,7.0,36.0,4.0,7.0,10.0,0.0,22.22,False,0.0,2022,False
b4296080,Milind Kumar,6,5.83,35,52,2,8.914,17.5,4.0,10.5,12.5,0.1667,31.43,False,0.3333,2026,True
2bbab579,Arpit Vasavada,6,5.83,35,14,4,2.4,8.75,1.0,2.2,4.0,0.0,65.71,False,0.0,2019,False
212aeedd,N Peter,6,5.83,35,60,1,10.286,35.0,5.5,11.0,14.8,0.0,20.0,False,0.5,2024,False
dfc887dc,Swarupam Purkayastha,6,5.83,35,58,4,9.943,8.75,4.5,8.8,16.5,0.0,28.57,False,0.3333,2019,False
08a11820,NN Sen Chowdhary,6,5.83,35,48,1,8.229,35.0,5.0,8.0,12.0,0.0,17.14,False,0.1667,2018,False
e19c424c,Lalrempuia,6,5.83,35,64,0,10.971,,5.5,9.6,17.5,0.0,25.71,False,0.5,2018,False
395179e8,D Parashar,6,5.67,34,40,1,7.059,34.0,1.5,4.5,14.0,0.0,44.12,False,0.1667,2024,False
79f5bc26,BG Lister,7,5.67,34,61,0,10.765,,3.0,8.0,34.2,0.0,38.24,False,0.1429,2025,True
30a45b23,SPD Smith,6,5.5,33,60,3,10.909,11.0,5.0,8.5,18.5,0.1667,51.52,False,0.1667,2018,False
6b07035d,K Alleyne,6,5.33,32,70,3,13.125,10.67,9.0,11.0,19.0,0.0,31.25,False,0.3333,2023,False
899bc881,Neelambuj Vats,6,5.17,31,50,0,9.677,,4.5,9.5,13.5,0.0,29.03,False,0.5,2019,False
21e1e7bd,L Holt,5,5.0,30,52,1,10.4,30.0,6.4,12.0,13.2,0.0,33.33,False,0.6,2025,True
e148e6bd,PR Veer,5,5.0,30,32,3,6.4,10.0,1.0,5.0,13.6,0.0,63.33,False,0.2,2026,True
d1f8b722,Shubham Sharma,5,5.0,30,24,1,4.8,30.0,3.0,4.0,7.4,0.0,40.0,False,0.0,2023,False
5f06c5a8,NN Bhute,5,5.0,30,55,0,11.0,,5.4,13.0,15.2,0.0,33.33,False,0.6,2020,False
d53a4fee,Rahul Kumar,5,5.0,30,39,0,7.8,,3.4,4.0,15.8,0.0,70.0,False,0.2,2020,False
5dd172a7,D Dhapola,5,5.0,30,46,0,9.2,,3.6,7.0,15.6,0.0,50.0,False,0.4,2018,False
5f119c74,Suraj Kashyap,5,5.0,30,34,1,6.8,30.0,3.6,7.0,9.8,0.0,36.67,False,0.0,2021,False
2cec2a92,Abbas Afridi,5,5.0,30,57,3,11.4,10.0,4.8,11.0,18.4,0.2,26.67,False,0.4,2025,True
7d8feff2,R Rohit,5,5.0,30,52,0,10.4,,3.0,7.0,21.4,0.0,36.67,False,0.2,2018,False
029c4618,AL Fekete,5,5.0,30,48,2,9.6,15.0,4.2,12.0,13.0,0.0,46.67,False,0.6,2019,False
02ba80a0,J Merlo,5,5.0,30,42,0,8.4,,4.4,6.0,13.8,0.0,26.67,False,0.4,2023,False
821403b6,Amos Rai,6,5.0,30,69,0,13.8,,7.5,12.0,32.4,0.0,13.33,False,0.3333,2018,False
0fe0cb24,VK Singh,5,5.0,30,30,1,6.0,30.0,2.2,5.0,11.0,0.0,63.33,False,0.2,2023,False
017e2f0d,Amogh Desai,5,5.0,30,33,1,6.6,30.0,1.8,5.0,12.4,0.0,43.33,False,0.2,2018,False
f45e828c,Mughavi Wotsa,5,5.0,30,46,0,9.2,,4.2,7.0,15.8,0.0,30.0,False,0.2,2019,False
52294a79,H Sharma,5,5.0,30,57,0,11.4,,7.2,12.0,14.6,0.0,13.33,False,0.8,2024,False
e5ee7c83,XA Crone,5,5.0,30,51,0,10.2,,7.0,11.0,12.6,0.0,13.33,False,0.4,2024,False
e5d452d7,Saif Badar,5,5.0,30,57,0,11.4,,6.0,9.0,18.4,0.0,13.33,False,0.4,2026,True
e793a8ed,Chaitanya Bishnoi,5,5.0,30,39,1,7.8,30.0,4.8,7.0,11.8,0.0,20.0,False,0.2,2023,False
944533a5,KK Nair,5,5.0,30,26,2,5.2,15.0,3.2,5.0,7.4,0.0,36.67,False,0.0,2021,False
cccea5bc,J Kann,5,5.0,30,76,1,15.2,30.0,9.6,16.0,20.4,0.0,20.0,False,0.8,2021,False
cb54a1d6,J Seymour,5,5.0,30,28,0,5.6,,4.0,6.0,7.0,0.0,33.33,False,0.0,2021,False
cb127a5b,Vipul Krishna,5,5.0,30,72,2,14.4,15.0,10.4,15.0,18.0,0.0,33.33,False,0.6,2019,False
b8828a1b,KJ Dudgeon,5,5.0,30,55,1,11.0,30.0,7.2,10.0,15.2,0.0,40.0,False,0.4,2024,False
38b43687,Lone Nasir Muzaffar,5,5.0,30,34,2,6.8,15.0,5.4,7.0,8.0,0.0,40.0,False,0.0,2023,False
79194080,AS Karambelkar,5,5.0,30,58,0,11.6,,9.4,10.0,14.8,0.0,16.67,False,0.4,2019,False
ed79b839,Sunil Roul,5,5.0,30,56,0,11.2,,8.4,12.0,13.8,0.0,30.0,False,0.6,2020,False
8fd24bce,Amit Kuila,5,5.0,30,52,1,10.4,30.0,3.6,7.0,18.6,0.0,26.67,False,0.4,2021,False
c4109286,Rinzing Bhutia,5,5.0,30,40,1,8.0,30.0,5.4,6.0,11.6,0.0,16.67,False,0.2,2018,False
177eb92d,Suresh Kumar,5,5.0,30,29,4,5.8,7.5,1.4,6.0,10.4,0.2,46.67,False,0.2,2019,False
890de8cb,Gagandeep Singh,5,5.0,30,30,0,6.0,,3.4,5.0,9.8,0.0,36.67,False,0.2,2023,False
0a509d6b,RK Singh,5,5.0,30,35,2,7.0,15.0,5.0,6.0,9.8,0.0,26.67,False,0.0,2021,False
af2c687b,C Munro,5,4.67,28,50,0,10.714,,4.8,10.0,21.0,0.0,10.71,False,0.4,2025,True
0ea54eca,O Davies,5,4.17,25,32,0,7.68,,5.6,8.0,11.2,0.0,20.0,False,0.0,2024,False
8799dc6d,Akash Luitel,5,4.17,25,32,0,7.68,,3.8,6.0,20.0,0.0,36.0,False,0.2,2021,False
0e0d43b4,SJ Mullaney,5,4.17,25,31,2,7.44,12.5,4.08,6.0,12.24,0.0,36.0,False,0.2,2021,False
c3a8bc99,C Archibald,5,4.17,25,37,0,8.88,,3.4,12.0,16.0,0.0,40.0,False,0.2,2021,False
ee2ac9d7,Marimuthu Vikneshwaran,5,4.17,25,37,2,8.88,12.5,6.6,10.0,11.6,0.0,24.0,False,0.0,2021,False
70b8fd28,A Lyth,4,4.17,25,30,2,7.2,12.5,4.62,9.0,11.28,0.25,40.0,False,0.0,2024,False
d99cc23a,T van der Gugten,5,4.17,25,65,1,15.6,25.0,7.68,15.6,23.52,0.0,16.0,False,0.6,2022,False
a3350945,Anunay Singh,5,4.17,25,41,1,9.84,25.0,7.8,10.0,18.8,0.0,24.0,False,0.0,2022,False
2843d331,Mohammad Saif,5,4.17,25,23,1,5.52,25.0,2.0,4.0,18.8,0.0,48.0,False,0.0,2023,False
27fc5808,HT Crocombe,5,4.17,25,34,2,8.16,12.5,3.84,6.0,13.92,0.0,32.0,False,0.2,2026,True
1647bd37,Karanveer Singh,4,4.0,24,15,3,3.75,8.0,1.0,3.5,6.7,0.0,66.67,False,0.0,2019,False
912f472c,JA Freeman,4,4.0,24,37,1,9.25,24.0,5.3,7.5,14.6,0.0,29.17,False,0.25,2018,False
cdc4604c,Abhishek Mohan,4,4.0,24,31,1,7.75,24.0,3.3,7.5,12.4,0.0,33.33,False,0.25,2018,False
74de56cf,Sharukh Dar,4,4.0,24,30,1,7.5,24.0,4.1,9.0,9.7,0.0,37.5,False,0.0,2018,False
bb222ac9,Sooraj Rai,4,4.0,24,24,1,6.0,24.0,2.9,5.5,9.5,0.0,58.33,False,0.0,2021,False
88d3fcc5,J Butte,4,4.0,24,28,0,7.0,,3.0,5.0,12.6,0.0,41.67,False,0.25,2023,False
732c038e,KIC Asalanka,4,4.0,24,27,0,6.75,,3.6,6.5,10.1,0.0,29.17,False,0.0,2026,True
7878257d,P Karia,4,4.0,24,14,0,3.5,,0.3,2.5,7.5,0.0,66.67,False,0.0,2023,False
0420f51f,AG Rao,4,4.0,24,32,1,8.0,24.0,7.0,7.5,9.4,0.0,29.17,False,0.0,2020,False
145903a5,Arjit Gupta,4,4.0,24,12,3,3.0,8.0,2.0,3.0,4.0,0.0,54.17,False,0.0,2019,False
1730e08e,Yuvraj Chaudhary,4,4.0,24,26,1,6.5,24.0,5.0,6.5,8.0,0.0,50.0,False,0.0,2021,False
0bf15e52,Harmeet Singh (2),4,4.0,24,16,1,4.0,24.0,3.3,4.0,4.7,0.0,41.67,False,0.0,2025,True
783e8d4d,Manjinder Singh,4,4.0,24,34,1,8.5,24.0,3.9,6.5,14.7,0.0,54.17,False,0.25,2018,False
3c3adfce,JP Wood,4,4.0,24,41,2,10.25,12.0,4.7,12.0,14.4,0.0,41.67,False,0.5,2021,False
3cea23da,N Sindhu,4,4.0,24,20,2,5.0,12.0,2.3,5.0,7.7,0.25,54.17,False,0.0,2023,False
3ae26eeb,A Panwar,4,4.0,24,50,1,12.5,24.0,8.9,12.5,16.1,0.0,20.83,False,0.5,2024,False
c27b5a0e,PVSN Raju,4,4.0,24,53,1,13.25,24.0,9.9,12.5,17.2,0.0,16.67,False,0.75,2025,True
f49989eb,Aamir Aziz,4,4.0,24,21,1,5.25,24.0,2.3,4.5,8.8,0.0,37.5,False,0.0,2020,False
824b6ca0,Ravikant Singh,4,4.0,24,31,2,7.75,12.0,6.0,6.5,10.5,0.0,16.67,False,0.25,2019,False
20afc7e7,T van Vuuren,4,4.0,24,51,0,12.75,,10.2,13.5,14.7,0.0,25.0,False,0.75,2024,False
66af8109,Kant Singh,4,4.0,24,50,1,12.5,24.0,9.9,12.0,15.5,0.0,16.67,False,0.75,2018,False
42c5b326,Vignesh Kannan,4,4.0,24,40,1,10.0,24.0,4.5,11.0,14.7,0.0,33.33,False,0.5,2020,False
41f56bbc,Henry Renthlei,4,4.0,24,41,1,10.25,24.0,5.9,9.5,15.2,0.0,20.83,False,0.25,2019,False
43d9353a,Syed Faridoun,4,4.0,24,37,0,9.25,,6.2,10.0,11.7,0.0,33.33,False,0.25,2021,False
752e972f,Ajay Yadav,4,4.0,24,25,0,6.25,,2.2,7.0,9.7,0.0,66.67,False,0.0,2018,False
ce2fa609,S Solanki,4,4.0,24,36,0,9.0,,5.3,6.5,14.7,0.0,37.5,False,0.25,2023,False
4666d699,Harshit Rathod,4,4.0,24,24,1,6.0,24.0,3.6,5.5,8.8,0.0,37.5,False,0.0,2021,False
cb61ddd6,SSK Chaudhary,4,4.0,24,24,1,6.0,24.0,3.2,6.5,8.4,0.0,50.0,False,0.0,2024,False
cbf58a86,SK Rasheed,4,4.0,24,32,0,8.0,,4.9,8.0,11.1,0.0,25.0,False,0.25,2022,False
37b0f5f9,Bandeep Singh,4,4.0,24,26,1,6.5,24.0,3.9,7.0,8.7,0.0,41.67,False,0.0,2018,False
9e67cfd0,Sameer Choudhary,4,4.0,24,33,1,8.25,24.0,5.2,9.0,10.7,0.0,25.0,False,0.0,2021,False
700edf8d,Ajay Pradhan,4,4.0,24,34,2,8.5,12.0,3.6,6.5,15.0,0.25,37.5,False,0.25,2020,False
