identifier,name,unique_name,key_bcci,key_bcci_2,key_bigbash,key_cricbuzz,key_cricheroes,key_crichq,key_cricinfo,key_cricinfo_2,key_cricinfo_3,key_cricingif,key_cricketarchive,key_cricketarchive_2,key_cricketworld,key_nvplay,key_nvplay_2,key_opta,key_opta_2,key_pulse,key_pulse_2,name_canonical_id,name_canonical_name,name_mapping_method,unique_name_canonical_id,unique_name_canonical_name,unique_name_mapping_method
96b210b8,CW Wright,CW Wright,,,,,,,22534.0,,,,198.0,,,,,,,,,UNRESOLVED,CW Wright,unresolved,UNRESOLVED,CW Wright,unresolved
86ae7e09,C Wyngaard,C Wyngaard,,,,,,,1344015.0,,,,,,,,,,,,,UNRESOLVED,C Wyngaard,unresolved,UNRESOLVED,C Wyngaard,unresolved
b509e186,Cynthia Konadu,Cynthia Konadu,,,,,13575372.0,,1307978.0,,,,,,,,,,,,,UNRESOLVED,Cynthia Konadu,unresolved,UNRESOLVED,Cynthia Konadu,unresolved
169c473b,C Young,C Young,,,,,,,26079.0,,,,,,,,,,,,,UNRESOLVED,C Young,unresolved,UNRESOLVED,C Young,unresolved
d733d125,C Yudian,C Yudian,,,,,,,943963.0,,,,,,,,,,,,,UNRESOLVED,C Yudian,unresolved,UNRESOLVED,C Yudian,unresolved
6b96bebf,C Zavoiu,C Zavoiu,,,,,,,1198938.0,,,,1924298.0,,,,,,,,,UNRESOLVED,C Zavoiu,unresolved,UNRESOLVED,C Zavoiu,unresolved
582e9baa,CZ Harris,CZ Harris,,,,,,,37232.0,,,,2064.0,,,,,,,,,UNRESOLVED,CZ Harris,unresolved,UNRESOLVED,CZ Harris,unresolved
5b84f3bc,C Zhou,C Zhou,,,,,,,779359.0,,,,,,,,,,,,,UNRESOLVED,C Zhou,unresolved,UNRESOLVED,C Zhou,unresolved
3e51db81,C Zhuwao,C Zhuwao,,,,,,,235532.0,,,,,,,,,,,5027.0,,UNRESOLVED,C Zhuwao,unresolved,UNRESOLVED,C Zhuwao,unresolved
7b300d1e,DA Achanta,DA Achanta,,,,,,,1351732.0,,,,,,,,,,,,,UNRESOLVED,DA Achanta,unresolved,UNRESOLVED,DA Achanta,unresolved
aad2a4ac,DA Allen,DA Allen,,,,,,,8513.0,,,,1123.0,,,,,,,,,UNRESOLVED,DA Allen,unresolved,UNRESOLVED,DA Allen,unresolved
ee17d329,D Abeyrathna,D Abeyrathna,,,,,,,1271990.0,,,,,,,,,,,,,UNRESOLVED,D Abeyrathna,unresolved,UNRESOLVED,D Abeyrathna,unresolved
cfcf189f,DA Blignaut,DA Blignaut,,,,,,,596416.0,,,,,,,,,,,,,UNRESOLVED,DA Blignaut,unresolved,UNRESOLVED,DA Blignaut,unresolved
e38de3be,DA Burton,DA Burton,,,,,,,260128.0,,,,,,,,,,,,,UNRESOLVED,DA Burton,unresolved,UNRESOLVED,DA Burton,unresolved
aac9f784,DA Cosker,DA Cosker,,,,,,,10820.0,,,,,,,,,,,,,UNRESOLVED,DA Cosker,unresolved,UNRESOLVED,DA Cosker,unresolved
bd4fb3ba,D Adhikari,D Adhikari,,,,,,,1147792.0,,,,,,,,,,,,,UNRESOLVED,D Adhikari,unresolved,UNRESOLVED,D Adhikari,unresolved
03df7a25,DA Douthwaite,DA Douthwaite,,,,,,,885181.0,,,,1006731.0,,,1b25c5bf-b5a3-4984-b8d3-a4365c9a5045,,,,5151.0,,03df7a25,DA Douthwaite,exact_match,03df7a25,DA Douthwaite,exact_match
45e03c04,Daesik Sung,Daesik Sung,,,,,,,781151.0,1063352.0,,,,,,,,,,,,UNRESOLVED,Daesik Sung,unresolved,UNRESOLVED,Daesik Sung,unresolved
ae0b5b95,DA Galia,DA Galia,,,,,,,1357497.0,,,,,,,,,,,,,UNRESOLVED,DA Galia,unresolved,UNRESOLVED,DA Galia,unresolved
1f572ee8,DA Griffiths,DA Griffiths,,,,,,,13981.0,,,,,,,,,,,828.0,,UNRESOLVED,DA Griffiths,unresolved,UNRESOLVED,DA Griffiths,unresolved
cff25ee1,DA Gunawardene,DA Gunawardene,,,,,,,49010.0,,,,7059.0,,,,,,,,,UNRESOLVED,DA Gunawardene,unresolved,UNRESOLVED,DA Gunawardene,unresolved
e6789a88,DA Haggo,DA Haggo,,,,,,,520110.0,,,,,,,,,,,,,UNRESOLVED,DA Haggo,unresolved,UNRESOLVED,DA Haggo,unresolved
f66f5343,DA Hendricks,DA Hendricks,,,,,,,379147.0,,,,,,,,,,,,,UNRESOLVED,DA Hendricks,unresolved,UNRESOLVED,DA Hendricks,unresolved
424a646f,D Ahir,D Ahir,,,,,,,1159869.0,,,,,,,,,,,,,UNRESOLVED,D Ahir,unresolved,UNRESOLVED,D Ahir,unresolved
2e9fdf9b,DAJ Bracewell,DAJ Bracewell,,,,7622.0,,,362541.0,,,,335200.0,,,82f1c4b2-e697-48d3-bcb9-c7b59ce41628,e31e87f0-491d-452b-89a6-f573322067a6,,,176.0,,2e9fdf9b,DAJ Bracewell,exact_match,2e9fdf9b,DAJ Bracewell,exact_match
2494ff9e,D Ajekun,D Ajekun,,,,,,,637529.0,,,,,,,,,,,,,UNRESOLVED,D Ajekun,unresolved,UNRESOLVED,D Ajekun,unresolved
d4b6fc46,DAJ Holford,DAJ Holford,,,,,,,52064.0,,,,1281.0,,,,,,,,,UNRESOLVED,DAJ Holford,unresolved,UNRESOLVED,DAJ Holford,unresolved
9b1320ad,DA Kenway,DA Kenway,,,,,,,15864.0,,,,,,,,,,,,,UNRESOLVED,DA Kenway,unresolved,UNRESOLVED,DA Kenway,unresolved
72b65e5c,DA Leatherdale,DA Leatherdale,,,,,,,16237.0,,,,,,,,,,,,,UNRESOLVED,DA Leatherdale,unresolved,UNRESOLVED,DA Leatherdale,unresolved
dfab25a4,Daljeet Singh,Daljeet Singh,,,,,,,452512.0,,,,,,,,,,,,,UNRESOLVED,Daljeet Singh,unresolved,UNRESOLVED,Daljeet Singh,unresolved
847ede42,D Alleyne,D Alleyne,,,,,,,8518.0,,,,,,,,,,,,,UNRESOLVED,D Alleyne,unresolved,UNRESOLVED,D Alleyne,unresolved
84f831c3,DAL Paramitha,DAL Paramitha,,,,,,,1343590.0,,,,,,,,,,,,,UNRESOLVED,DAL Paramitha,unresolved,UNRESOLVED,DAL Paramitha,unresolved
3528b8dd,DA Marage,DA Marage,,,,,,,49752.0,,,,,,,,,,,,,UNRESOLVED,DA Marage,unresolved,UNRESOLVED,DA Marage,unresolved
656202a7,DA Marillier,DA Marillier,,,,,,,55578.0,,,,6286.0,,,,,,,,,UNRESOLVED,DA Marillier,unresolved,UNRESOLVED,DA Marillier,unresolved
61a7d6e9,DA Mehta,DA Mehta,,,,,,,1155545.0,,,,,,,,,,,,,UNRESOLVED,DA Mehta,unresolved,UNRESOLVED,DA Mehta,unresolved
0fb1f503,Damian Morrow,Damian Morrow,,,,,,,712657.0,,,,,,,,,,,,,UNRESOLVED,Damian Morrow,unresolved,UNRESOLVED,Damian Morrow,unresolved
aa489c6e,Damien Herft,Damien Herft,,,,,,,273042.0,,,,,,,,,,,,,UNRESOLVED,Damien Herft,unresolved,UNRESOLVED,Damien Herft,unresolved
d67d5f00,DA Miller,DA Miller,,,4804.0,,,,321777.0,,,,260912.0,,,,,,,187.0,,d67d5f00,DA Miller,exact_match,d67d5f00,DA Miller,exact_match
c4480b25,Damini Ramesh,Damini Ramesh,,,,,,,1320248.0,,,,,,,,,,,,,UNRESOLVED,Damini Ramesh,unresolved,UNRESOLVED,Damini Ramesh,unresolved
49212b50,DA Minors,DA Minors,,,,,,,23688.0,,,,,,,,,,,2488.0,,UNRESOLVED,DA Minors,unresolved,UNRESOLVED,DA Minors,unresolved
a5f4e7d6,D Amirdalingame,D Amirdalingame,,,,,,,1156611.0,,,,,,,,,,,,,UNRESOLVED,D Amirdalingame,unresolved,UNRESOLVED,D Amirdalingame,unresolved
c1805d15,Damitha Silva,Damitha Silva,,,,,,,784381.0,,,,,,,,,,,3091.0,,UNRESOLVED,Damitha Silva,unresolved,UNRESOLVED,Damitha Silva,unresolved
b975210d,DAM Louis,DAM Louis,,,,,,,1495168.0,,,,,,,da92dcb6-68c0-48f7-a604-3ef3ec9281bd,,,,,,UNRESOLVED,DAM Louis,unresolved,UNRESOLVED,DAM Louis,unresolved
37fec668,Damodaran Rohit,Damodaran Rohit,20182801a65eb7f111e8a30e02726df,,,,,,598284.0,,,,,,,,,,,,,37fec668,Damodaran Rohit,exact_match,37fec668,Damodaran Rohit,exact_match
968fa5d8,DA Morrison,DA Morrison,,,,,,,449033.0,,,,,,,,,,,,,UNRESOLVED,DA Morrison,unresolved,UNRESOLVED,DA Morrison,unresolved
9a0ef18e,DA Murray,DA Murray,,,,,,,52439.0,,,,1559.0,,,,,,,,,UNRESOLVED,DA Murray,unresolved,UNRESOLVED,DA Murray,unresolved
391d8a48,Dane Leo,Dane Leo,,,,,,,1459921.0,,,,,,,,,,,,,UNRESOLVED,Dane Leo,unresolved,UNRESOLVED,Dane Leo,unresolved
d09891ad,Danesh Ramdhanie,Danesh Ramdhanie,,,,,,,457134.0,,,,,,,,,,,,,UNRESOLVED,Danesh Ramdhanie,unresolved,UNRESOLVED,Danesh Ramdhanie,unresolved
bfa866cc,D Angara,D Angara,,,,,,,446498.0,,,,,,,,,,,,,UNRESOLVED,D Angara,unresolved,UNRESOLVED,D Angara,unresolved
cf9ae594,Danial Ahmed,Danial Ahmed,,,,,,,589663.0,,,,,,,,,,,,,UNRESOLVED,Danial Ahmed,unresolved,UNRESOLVED,Danial Ahmed,unresolved
ebb04e02,Danijel Petrovic,Danijel Petrovic,,,,,,,1267516.0,,,,,,,,,,,,,UNRESOLVED,Danijel Petrovic,unresolved,UNRESOLVED,Danijel Petrovic,unresolved
a4799701,Danish Aziz,Danish Aziz,,,,,,,793411.0,,,,,,,,,,,5067.0,,UNRESOLVED,Danish Aziz,unresolved,UNRESOLVED,Danish Aziz,unresolved
d24ad3e5,Danish Jasnaik,Danish Jasnaik,,,,,,,1344833.0,,,,,,,,,,,,,UNRESOLVED,Danish Jasnaik,unresolved,UNRESOLVED,Danish Jasnaik,unresolved
0be1b885,Danish Kaneria,Danish Kaneria,,,,,,,40043.0,,,,10275.0,,,,,,,2679.0,,UNRESOLVED,Danish Kaneria,unresolved,UNRESOLVED,Danish Kaneria,unresolved
d4c61ab7,DAN McRae,DAN McRae,,,,,,,37713.0,,,,739.0,,,,,,,,,UNRESOLVED,DAN McRae,unresolved,UNRESOLVED,DAN McRae,unresolved
5757c506,Danyal Akbar,Danyal Akbar,,,,,,,1437203.0,,,,,,,,,,,,,UNRESOLVED,Danyal Akbar,unresolved,UNRESOLVED,Danyal Akbar,unresolved
324e00a9,Danyal Raja,Danyal Raja,,,,,,,1382796.0,,,,,,,,,,,,,UNRESOLVED,Danyal Raja,unresolved,UNRESOLVED,Danyal Raja,unresolved
6c79c098,DA Payne,DA Payne,,,,,,,362710.0,,,,334184.0,,,a8ebc874-4468-a049-aeda-e73bb4fc5fb7,,,,3479.0,,6c79c098,DA Payne,exact_match,6c79c098,DA Payne,exact_match
56f53516,DAP Darrell,DAP Darrell,,,,,,,334250.0,,,,,,,,,,,,,UNRESOLVED,DAP Darrell,unresolved,UNRESOLVED,DAP Darrell,unresolved
f6bb92c1,DA Randika,DA Randika,,,,,,,1082298.0,,,,,,,,,,,,,UNRESOLVED,DA Randika,unresolved,UNRESOLVED,DA Randika,unresolved
ab859427,DA Rankin,DA Rankin,,,,,,,232724.0,,,,,,,1dee3fd2-5eed-466b-a33c-32f3b6f4017a,,,,,,UNRESOLVED,DA Rankin,unresolved,UNRESOLVED,DA Rankin,unresolved
5018d7a1,DA Reeve,DA Reeve,,,,,,,19364.0,,,,2001.0,,,,,,,,,UNRESOLVED,DA Reeve,unresolved,UNRESOLVED,DA Reeve,unresolved
24754de1,DA Renneberg,DA Renneberg,,,,,,,7328.0,,,,1288.0,,,,,,,,,UNRESOLVED,DA Renneberg,unresolved,UNRESOLVED,DA Renneberg,unresolved
fb4826fc,D Arkeldien,D Arkeldien,,,,,,,498569.0,,,,,,,,,,,,,UNRESOLVED,D Arkeldien,unresolved,UNRESOLVED,D Arkeldien,unresolved
e0bf5e2c,DAR Moloney,DAR Moloney,,,,,,,37725.0,,,,695.0,,,,,,,,,UNRESOLVED,DAR Moloney,unresolved,UNRESOLVED,DAR Moloney,unresolved
e770616e,Darremsanga,Darremsanga,2018ae53cc80b27111e89b5f028d29d,,,,,,1170235.0,,,,,,,,,,,,,e770616e,Darremsanga,exact_match,e770616e,Darremsanga,exact_match
16beba69,Darshaka Sandeep,Darshaka Sandeep,,,,,,,1516254.0,,,,,,,,,,,,,UNRESOLVED,Darshaka Sandeep,unresolved,UNRESOLVED,Darshaka Sandeep,unresolved
ce2b42ae,Darshan Misal,Darshan Misal,KiiX0JIG1iIVAhcizJiCObeOLeJQJUy,,,,,,501345.0,,,,,,,,,,,,,ce2b42ae,Darshan Misal,exact_match,ce2b42ae,Darshan Misal,exact_match
3b2114a5,Darwish Rasooli,Darwish Rasooli,,,,,,,819441.0,,,,,,,,,,,,,UNRESOLVED,Darwish Rasooli,unresolved,UNRESOLVED,Darwish Rasooli,unresolved
16b5917d,Daryl Ferrario,Daryl Ferrario,UbViJcQJeOLiChOe0i1IKJAXJIGyzii,,,,,,1070185.0,,,,,,,,,,,,,16b5917d,Daryl Ferrario,exact_match,16b5917d,Daryl Ferrario,exact_match
a082d97a,Dasari Swaroop Kumar,Dasari Swaroop Kumar,JbXiJJiKycQIOJAiIhCiiUO01zeGLVe,,,,,,377012.0,,,,,,,,,,,,,a082d97a,Dasari Swaroop Kumar,exact_match,a082d97a,Dasari Swaroop Kumar,exact_match
bfb9e4c6,DA Sasrikayoni,DA Sasrikayoni,,,,,,,1323101.0,,,,,,,,,,,,,UNRESOLVED,DA Sasrikayoni,unresolved,UNRESOLVED,DA Sasrikayoni,unresolved
8fa4d4af,DA Senthil,DA Senthil,,,,,,,1527763.0,,,,,,,,,,,,,UNRESOLVED,DA Senthil,unresolved,UNRESOLVED,DA Senthil,unresolved
052b014c,D Asghar,D Asghar,,,,,,,1540248.0,,,,,,,,,,,,,UNRESOLVED,D Asghar,unresolved,UNRESOLVED,D Asghar,unresolved
770494eb,DAS Gunaratne,DAS Gunaratne,,,,,,,360456.0,,,,298443.0,,,,,,,3153.0,,UNRESOLVED,DAS Gunaratne,unresolved,UNRESOLVED,DAS Gunaratne,unresolved
57f3c27d,DA Sharpe,DA Sharpe,,,,,,,42673.0,,,,1114.0,,,,,,,,,UNRESOLVED,DA Sharpe,unresolved,UNRESOLVED,DA Sharpe,unresolved
c07a7562,D Ashen,D Ashen,,,,,,,1253672.0,,,,,,,,,,,,,UNRESOLVED,D Ashen,unresolved,UNRESOLVED,D Ashen,unresolved
c3b0cffc,DA Stirling,DA Stirling,,,,,,,38404.0,,,,1765.0,,,,,,,,,UNRESOLVED,DA Stirling,unresolved,UNRESOLVED,DA Stirling,unresolved
a289e6e6,Dattatraya Chaudhari,Dattatraya Chaudhari,,,,,,,27903.0,,,,,,,,,,,,,UNRESOLVED,Dattatraya Chaudhari,unresolved,UNRESOLVED,Dattatraya Chaudhari,unresolved
aa782370,Dave Gilbert,Dave Gilbert,,,,,,,5385.0,,,,1781.0,,,,,,,,,UNRESOLVED,Dave Gilbert,unresolved,UNRESOLVED,Dave Gilbert,unresolved
8bcab798,David Hammond,David Hammond,,,,,,,252679.0,,,,,,,,,,,,,UNRESOLVED,David Hammond,unresolved,UNRESOLVED,David Hammond,unresolved
92cef862,David Johnston,David Johnston,,,,,,,6068.0,,,,,,,,,,,,,UNRESOLVED,David Johnston,unresolved,UNRESOLVED,David Johnston,unresolved
70e8e085,David Krieg,David Krieg,,,,,,,955403.0,,,,,,,,,,,,,UNRESOLVED,David Krieg,unresolved,UNRESOLVED,David Krieg,unresolved
fc0b4157,David Mills,David Mills,,,,,,,325715.0,,,,,,,,,,,,,UNRESOLVED,David Mills,unresolved,UNRESOLVED,David Mills,unresolved
6a84b40e,Davion Codner,Davion Codner,,,,,,,1448274.0,,,,,,,,,,,,,UNRESOLVED,Davion Codner,unresolved,UNRESOLVED,Davion Codner,unresolved
dcce6f09,DA Warner,DA Warner,,,,,,,219889.0,,,,90182.0,,,,,,,170.0,,dcce6f09,DA Warner,exact_match,dcce6f09,DA Warner,exact_match
80063018,DAW Hollis,DAW Hollis,,,,,,,307234.0,,,,,,,,,,,,,UNRESOLVED,DAW Hollis,unresolved,UNRESOLVED,DAW Hollis,unresolved
80f81038,Dawlat Ahmadzai,Dawlat Ahmadzai,,,,,,,25917.0,,,,,,,,,,,,,UNRESOLVED,Dawlat Ahmadzai,unresolved,UNRESOLVED,Dawlat Ahmadzai,unresolved
1fba2ae3,Dawlat Zadran,Dawlat Zadran,,,,,,,516561.0,,,,,,,,,,,612.0,,UNRESOLVED,Dawlat Zadran,unresolved,UNRESOLVED,Dawlat Zadran,unresolved
951686f5,Dawood Ahmadzai,Dawood Ahmadzai,,,,,,,1271983.0,,,,,,,,,,,,,UNRESOLVED,Dawood Ahmadzai,unresolved,UNRESOLVED,Dawood Ahmadzai,unresolved
48fd691d,Dayal Joy,Dayal Joy,,,,,,,1490902.0,,,,,,,,,,,,,UNRESOLVED,Dayal Joy,unresolved,UNRESOLVED,Dayal Joy,unresolved
47c449c5,Dayyaan Galiem,Dayyaan Galiem,,,,,,,550189.0,,,,1214944.0,,1030.0,,,,,1656.0,,47c449c5,Dayyaan Galiem,exact_match,47c449c5,Dayyaan Galiem,exact_match
29f29a54,D Bandara,D Bandara,,,,,,,1302630.0,,,,,,,,,,,,,UNRESOLVED,D Bandara,unresolved,UNRESOLVED,D Bandara,unresolved
fefc7d47,D Barr,D Barr,,,,,,,659097.0,,,,,,,e61809d5-2940-4c56-a4b0-f8ec31e1e103,,,,,,UNRESOLVED,D Barr,unresolved,UNRESOLVED,D Barr,unresolved
9db20c92,D Bau,D Bau,,,,,,,524249.0,,,,,,,,,,,,,UNRESOLVED,D Bau,unresolved,UNRESOLVED,D Bau,unresolved
224fe44d,DB Bana,DB Bana,,,,,,,1292500.0,,,,,,,,,,,,,224fe44d,DB Bana,exact_match,224fe44d,DB Bana,exact_match
06a0a6a6,DB Carr,DB Carr,,,,,,,10668.0,,,,902.0,,,,,,,,,UNRESOLVED,DB Carr,unresolved,UNRESOLVED,DB Carr,unresolved
e383e204,DB Chhetri,DB Chhetri,,,,,,,1551624.0,,,,,,,,,,,,,UNRESOLVED,DB Chhetri,unresolved,UNRESOLVED,DB Chhetri,unresolved
891cad9a,DB Close,DB Close,,,,,,,10754.0,,,,858.0,,,,,,,,,UNRESOLVED,DB Close,unresolved,UNRESOLVED,DB Close,unresolved
36931357,DB Cowie,DB Cowie,,,,,,,36614.0,,,,,,,,,,,,,UNRESOLVED,DB Cowie,unresolved,UNRESOLVED,DB Cowie,unresolved
7050a1e7,DB Das,DB Das,Q0iJeGChLUVXyAiKebOIiiJ1IzOiJcJ,,,,,,328163.0,,,,,,,,,,,259.0,,7050a1e7,DB Das,exact_match,7050a1e7,DB Das,exact_match
72896bd0,D Bedingfield,D Bedingfield,,,,,,,1064535.0,,,,,,,,,,,,,UNRESOLVED,D Bedingfield,unresolved,UNRESOLVED,D Bedingfield,unresolved
0d5a5f11,D Bejec,D Bejec,,,,,,,1332002.0,,,,,,,,,,,,,UNRESOLVED,D Bejec,unresolved,UNRESOLVED,D Bejec,unresolved
e8ffdab1,D Benoit,D Benoit,,,,,,,1156610.0,,,,,,,,,,,,,UNRESOLVED,D Benoit,unresolved,UNRESOLVED,D Benoit,unresolved
a671e99e,D Berthe,D Berthe,,,,,,,1450928.0,,,,,,,,,,,,,UNRESOLVED,D Berthe,unresolved,UNRESOLVED,D Berthe,unresolved
e82dade9,DBG Murphy,DGB Murphy,,,,,,,580717.0,,,,,,,,,,,,,UNRESOLVED,DBG Murphy,unresolved,UNRESOLVED,DGB Murphy,unresolved
492e1a8e,DB Hair,DB Hair,,,,,,,5562.0,,,,,,,,,,,,,UNRESOLVED,DB Hair,unresolved,UNRESOLVED,DB Hair,unresolved
b619f825,D Bhaskara,D Bhaskara,,,,,,,1306414.0,,,,,,,,,,,,,UNRESOLVED,D Bhaskara,unresolved,UNRESOLVED,D Bhaskara,unresolved
b34f743c,D Bhatt,D Bhatt,,,,,,,1201742.0,,,,,,,,,,,,,UNRESOLVED,D Bhatt,unresolved,UNRESOLVED,D Bhatt,unresolved
7d1a3ff7,D Bhatta,D Bhatta,,,,,,,1171418.0,,,,,,,,,,,,,UNRESOLVED,D Bhatta,unresolved,UNRESOLVED,D Bhatta,unresolved
aea11d1d,D Birrell,D Birrell,,,,,,,1112214.0,,,,,,,,,,,,,UNRESOLVED,D Birrell,unresolved,UNRESOLVED,D Birrell,unresolved
7a80ddf2,D Bishoo,D Bishoo,,,,,,,341593.0,,,,262822.0,,,,,,,747.0,,7a80ddf2,D Bishoo,exact_match,7a80ddf2,D Bishoo,exact_match
5ee47383,DB Kotze,DB Kotze,,,,,,,24841.0,,,,,,,,,,,,,UNRESOLVED,DB Kotze,unresolved,UNRESOLVED,DB Kotze,unresolved
03adc956,DB Lakhani,DB Lakhani,,,,,,,1501640.0,,,,,,,,,,,,,UNRESOLVED,DB Lakhani,unresolved,UNRESOLVED,DB Lakhani,unresolved
01679383,DB Loic,DB Loic,,,,,,,1286507.0,,,,,,,,,,,,,UNRESOLVED,DB Loic,unresolved,UNRESOLVED,DB Loic,unresolved
2035176c,DBL Peiris,DBL Peiris,,,,,,,981475.0,,,,,,,,,,,,,UNRESOLVED,DBL Peiris,unresolved,UNRESOLVED,DBL Peiris,unresolved
83904270,DBL Powell,DBL Powell,,,,,,,52790.0,,,,17556.0,,,,,,,2646.0,,UNRESOLVED,DBL Powell,unresolved,UNRESOLVED,DBL Powell,unresolved
2199afd4,DB Mealey,DB Mealey,,,,,,,302989.0,,,,,,,,,,,,,UNRESOLVED,DB Mealey,unresolved,UNRESOLVED,DB Mealey,unresolved
d03ea7d5,DB Mohinder,DB Mohinder,,,,,,,1102968.0,,,,,,,,,,,,,UNRESOLVED,DB Mohinder,unresolved,UNRESOLVED,DB Mohinder,unresolved
e9cc8315,DBM Smith,DBM Smith,,,,,,,7640.0,,,,354.0,,,,,,,,,UNRESOLVED,DBM Smith,unresolved,UNRESOLVED,DBM Smith,unresolved
7e46794e,D Bohara,D Bohara,,,,,,,1212656.0,,,,,,,,,,,,,UNRESOLVED,D Bohara,unresolved,UNRESOLVED,D Bohara,unresolved
67d40eaa,D Bourne,D Bourne,,,,,,,1481325.0,,,,,,,,,,,,,UNRESOLVED,D Bourne,unresolved,UNRESOLVED,D Bourne,unresolved
fb7c80c6,DB Pithey,DB Pithey,,,,,,,46761.0,,,,1210.0,,,,,,,,,UNRESOLVED,DB Pithey,unresolved,UNRESOLVED,DB Pithey,unresolved
b720a5d6,DB Ravi Teja,DB Ravi Teja,hJJVXOcbeiQiiL1IyOGCeiIAzUJ0JiK,,,,,,237701.0,,,,,,,,,,,36.0,,b720a5d6,DB Ravi Teja,exact_match,b720a5d6,DB Ravi Teja,exact_match
844e79d1,D Brevis,D Brevis,,,,,,,1070665.0,,,,,,110871.0,1d9d1c88-b1d1-4f4b-ae9a-c58a9d5e61bf,,,,,,844e79d1,D Brevis,exact_match,844e79d1,D Brevis,exact_match
464daf41,D Brigham,D Brigham,,,,,,,935129.0,,,,,,,,,,,,,UNRESOLVED,D Brigham,unresolved,UNRESOLVED,D Brigham,unresolved
0f0232d7,D Brookes,D Brookes,,,,,,,9239.0,,,,801.0,,,,,,,,,UNRESOLVED,D Brookes,unresolved,UNRESOLVED,D Brookes,unresolved
2e81be88,D Brown,D Brown,,,10913.0,,,,388845.0,,,,1962144.0,,,,,,,,,UNRESOLVED,D Brown,unresolved,UNRESOLVED,D Brown,unresolved
201fef33,DB Sharma,DB Sharma,,,,,,,597811.0,,,,1086219.0,,,,,,,3192.0,,201fef33,DB Sharma,exact_match,201fef33,DB Sharma,exact_match
51862ee2,D Busingye,D Busingye,,,,,,,1179935.0,,,,,,,,,,,,,UNRESOLVED,D Busingye,unresolved,UNRESOLVED,D Busingye,unresolved
8609b2d1,DB Vengsarkar,DB Vengsarkar,,,,,,,35654.0,,,,1491.0,,,,,,,,,UNRESOLVED,DB Vengsarkar,unresolved,UNRESOLVED,DB Vengsarkar,unresolved
fa5fce29,D Carey,D Carey,,,,,,,1147695.0,,,,,,,,,,,,,UNRESOLVED,D Carey,unresolved,UNRESOLVED,D Carey,unresolved
2f1c0815,D Cato,D Cato,,,,,,,307226.0,,,,,,,,,,,,,UNRESOLVED,D Cato,unresolved,UNRESOLVED,D Cato,unresolved
e79a1fe3,DC Boon,DC Boon,,,,,,,4169.0,,,,1766.0,,,,,,,,,UNRESOLVED,DC Boon,unresolved,UNRESOLVED,DC Boon,unresolved
359e430a,DCC Borden,DCC Borden,,,,,,,23756.0,,,,,,,,,,,2708.0,,UNRESOLVED,DCC Borden,unresolved,UNRESOLVED,DCC Borden,unresolved
31dadf60,DC Cleverley,DC Cleverley,,,,,,,36604.0,,,,588.0,,,,,,,,,UNRESOLVED,DC Cleverley,unresolved,UNRESOLVED,DC Cleverley,unresolved
bf573bfd,DC de Boorder,DC de Boorder,,,,,,,36947.0,,,,,,,b7be70f9-97a1-4db8-ac6b-8924f79a483c,,,,666.0,,UNRESOLVED,DC de Boorder,unresolved,UNRESOLVED,DC de Boorder,unresolved
0f9c9d1d,DC Delany,DC Delany,,,,,,,1094085.0,,,,,,,27521e66-796a-4616-8ab9-cb1217032940,,,,,,UNRESOLVED,DC Delany,unresolved,UNRESOLVED,DC Delany,unresolved
34b332d3,DC Drakes,DC Drakes,,,,,,,906749.0,,,,1500091.0,,,,,,,,,34b332d3,DC Drakes,exact_match,34b332d3,DC Drakes,exact_match
3c00c1a2,DC Feast,DC Feast,,,,,,,1492325.0,,,,,,,,,,,,,UNRESOLVED,DC Feast,unresolved,UNRESOLVED,DC Feast,unresolved
dbb15645,DC Goodman,DC Goodman,,,,,,,1194967.0,,,,,,,3f85bf00-3c56-4d85-a4a7-3ebfef5908ad,,,,,,UNRESOLVED,DC Goodman,unresolved,UNRESOLVED,DC Goodman,unresolved
cfd84210,DC Green,DC Green,,,,,,,749693.0,,,,,,,,,,,,,cfd84210,DC Green,exact_match,cfd84210,DC Green,exact_match
4de33485,D Chamto,D Chamto,,,,,,,1500552.0,,,,,,,,,,,,,UNRESOLVED,D Chamto,unresolved,UNRESOLVED,D Chamto,unresolved
d74db32e,D Chauhan,D Chauhan,CJViQiOOiGJihiyKJI0LbIzAeXJUc1e,,,,,,554710.0,,,,,,,,,,,,,d74db32e,D Chauhan,exact_match,d74db32e,D Chauhan,exact_match
a20de0f7,DCH Townsend,DCH Townsend,,,,,,,21565.0,,,,651.0,,,,,,,,,UNRESOLVED,DCH Townsend,unresolved,UNRESOLVED,DCH Townsend,unresolved
5f031dc9,DC Kelly,DC Kelly,,,,,,,1314791.0,,,,,,,c647520f-1253-4694-8543-f738b4677cf5,,,,,,UNRESOLVED,DC Kelly,unresolved,UNRESOLVED,DC Kelly,unresolved
6eb27d55,D Claxton,D Claxton,,,,,,,,,,,,,,,,,,,,UNRESOLVED,D Claxton,unresolved,UNRESOLVED,D Claxton,unresolved
e3a949be,D Cleaver,D Cleaver,,,,10698.0,,,440517.0,,,,929196.0,,,ca129726-53e3-44e4-a3a2-133a0655907d,,,,,,UNRESOLVED,D Cleaver,unresolved,UNRESOLVED,D Cleaver,unresolved
d68ff74f,D Cox,D Cox,,,,,,,538333.0,,,,,,,,,,,,,UNRESOLVED,D Cox,unresolved,UNRESOLVED,D Cox,unresolved
